,roll1,roll2,roll3,roll4,roll5,roll6,roll7,roll8,roll9,roll10,roll11,roll12,roll13,roll14,roll15,roll16,roll17,roll18,roll19,roll20
24915,1,2,1,2,1,2,1,1,2,1,1,2,2,2,1,1,1,0,0,1
24916,2,1,2,1,2,1,2,1,1,2,1,1,2,2,2,1,1,1,0,0
24917,1,2,1,2,1,2,1,2,1,1,2,1,1,2,2,2,1,1,1,0
24918,1,1,2,1,2,1,2,1,2,1,1,2,1,1,2,2,2,1,1,1
24919,2,1,1,2,1,2,1,2,1,2,1,1,2,1,1,2,2,2,1,1
24920,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,1,2,2,2,1
24921,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,1,2,2,2
24922,2,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,1,2,2
24923,2,2,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,1,2
24924,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,1
24925,2,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1
24926,2,2,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2
24927,0,2,2,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,1,1
24928,2,0,2,2,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,1
24929,0,2,0,2,2,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2
24930,2,0,2,0,2,2,1,2,2,2,1,2,1,1,2,1,2,1,2,1
24931,0,2,0,2,0,2,2,1,2,2,2,1,2,1,1,2,1,2,1,2
24932,2,0,2,0,2,0,2,2,1,2,2,2,1,2,1,1,2,1,2,1
24933,0,2,0,2,0,2,0,2,2,1,2,2,2,1,2,1,1,2,1,2
24934,1,0,2,0,2,0,2,0,2,2,1,2,2,2,1,2,1,1,2,1
24935,2,1,0,2,0,2,0,2,0,2,2,1,2,2,2,1,2,1,1,2
24936,2,2,1,0,2,0,2,0,2,0,2,2,1,2,2,2,1,2,1,1
24937,1,2,2,1,0,2,0,2,0,2,0,2,2,1,2,2,2,1,2,1
24938,1,1,2,2,1,0,2,0,2,0,2,0,2,2,1,2,2,2,1,2
24939,2,1,1,2,2,1,0,2,0,2,0,2,0,2,2,1,2,2,2,1
24940,2,2,1,1,2,2,1,0,2,0,2,0,2,0,2,2,1,2,2,2
24941,2,2,2,1,1,2,2,1,0,2,0,2,0,2,0,2,2,1,2,2
24942,1,2,2,2,1,1,2,2,1,0,2,0,2,0,2,0,2,2,1,2
24943,1,1,2,2,2,1,1,2,2,1,0,2,0,2,0,2,0,2,2,1
24944,2,1,1,2,2,2,1,1,2,2,1,0,2,0,2,0,2,0,2,2
24945,0,2,1,1,2,2,2,1,1,2,2,1,0,2,0,2,0,2,0,2
24946,0,0,2,1,1,2,2,2,1,1,2,2,1,0,2,0,2,0,2,0
24947,2,0,0,2,1,1,2,2,2,1,1,2,2,1,0,2,0,2,0,2
24948,2,2,0,0,2,1,1,2,2,2,1,1,2,2,1,0,2,0,2,0
24949,2,2,2,0,0,2,1,1,2,2,2,1,1,2,2,1,0,2,0,2
24950,1,2,2,2,0,0,2,1,1,2,2,2,1,1,2,2,1,0,2,0
24951,2,1,2,2,2,0,0,2,1,1,2,2,2,1,1,2,2,1,0,2
24952,2,2,1,2,2,2,0,0,2,1,1,2,2,2,1,1,2,2,1,0
24953,1,2,2,1,2,2,2,0,0,2,1,1,2,2,2,1,1,2,2,1
24954,2,1,2,2,1,2,2,2,0,0,2,1,1,2,2,2,1,1,2,2
24955,1,2,1,2,2,1,2,2,2,0,0,2,1,1,2,2,2,1,1,2
24956,1,1,2,1,2,2,1,2,2,2,0,0,2,1,1,2,2,2,1,1
24957,2,1,1,2,1,2,2,1,2,2,2,0,0,2,1,1,2,2,2,1
24958,1,2,1,1,2,1,2,2,1,2,2,2,0,0,2,1,1,2,2,2
24959,2,1,2,1,1,2,1,2,2,1,2,2,2,0,0,2,1,1,2,2
24960,0,2,1,2,1,1,2,1,2,2,1,2,2,2,0,0,2,1,1,2
24961,2,0,2,1,2,1,1,2,1,2,2,1,2,2,2,0,0,2,1,1
24962,1,2,0,2,1,2,1,1,2,1,2,2,1,2,2,2,0,0,2,1
24963,1,1,2,0,2,1,2,1,1,2,1,2,2,1,2,2,2,0,0,2
24964,2,1,1,2,0,2,1,2,1,1,2,1,2,2,1,2,2,2,0,0
24965,2,2,1,1,2,0,2,1,2,1,1,2,1,2,2,1,2,2,2,0
24966,2,2,2,1,1,2,0,2,1,2,1,1,2,1,2,2,1,2,2,2
24967,2,2,2,2,1,1,2,0,2,1,2,1,1,2,1,2,2,1,2,2
24968,0,2,2,2,2,1,1,2,0,2,1,2,1,1,2,1,2,2,1,2
24969,0,0,2,2,2,2,1,1,2,0,2,1,2,1,1,2,1,2,2,1
24970,2,0,0,2,2,2,2,1,1,2,0,2,1,2,1,1,2,1,2,2
24971,1,2,0,0,2,2,2,2,1,1,2,0,2,1,2,1,1,2,1,2
24972,1,1,2,0,0,2,2,2,2,1,1,2,0,2,1,2,1,1,2,1
24973,2,1,1,2,0,0,2,2,2,2,1,1,2,0,2,1,2,1,1,2
24974,2,2,1,1,2,0,0,2,2,2,2,1,1,2,0,2,1,2,1,1
24975,1,2,2,1,1,2,0,0,2,2,2,2,1,1,2,0,2,1,2,1
24976,1,1,2,2,1,1,2,0,0,2,2,2,2,1,1,2,0,2,1,2
24977,2,1,1,2,2,1,1,2,0,0,2,2,2,2,1,1,2,0,2,1
24978,1,2,1,1,2,2,1,1,2,0,0,2,2,2,2,1,1,2,0,2
24979,0,1,2,1,1,2,2,1,1,2,0,0,2,2,2,2,1,1,2,0
24980,1,0,1,2,1,1,2,2,1,1,2,0,0,2,2,2,2,1,1,2
24981,1,1,0,1,2,1,1,2,2,1,1,2,0,0,2,2,2,2,1,1
24982,1,1,1,0,1,2,1,1,2,2,1,1,2,0,0,2,2,2,2,1
24983,1,1,1,1,0,1,2,1,1,2,2,1,1,2,0,0,2,2,2,2
24984,2,1,1,1,1,0,1,2,1,1,2,2,1,1,2,0,0,2,2,2
24985,1,2,1,1,1,1,0,1,2,1,1,2,2,1,1,2,0,0,2,2
24986,1,1,2,1,1,1,1,0,1,2,1,1,2,2,1,1,2,0,0,2
24987,1,1,1,2,1,1,1,1,0,1,2,1,1,2,2,1,1,2,0,0
24988,0,1,1,1,2,1,1,1,1,0,1,2,1,1,2,2,1,1,2,0
24989,2,0,1,1,1,2,1,1,1,1,0,1,2,1,1,2,2,1,1,2
24990,1,2,0,1,1,1,2,1,1,1,1,0,1,2,1,1,2,2,1,1
24991,1,1,2,0,1,1,1,2,1,1,1,1,0,1,2,1,1,2,2,1
24992,2,1,1,2,0,1,1,1,2,1,1,1,1,0,1,2,1,1,2,2
24993,1,2,1,1,2,0,1,1,1,2,1,1,1,1,0,1,2,1,1,2
24994,1,1,2,1,1,2,0,1,1,1,2,1,1,1,1,0,1,2,1,1
24995,2,1,1,2,1,1,2,0,1,1,1,2,1,1,1,1,0,1,2,1
24996,0,2,1,1,2,1,1,2,0,1,1,1,2,1,1,1,1,0,1,2
24997,1,0,2,1,1,2,1,1,2,0,1,1,1,2,1,1,1,1,0,1
24998,2,1,0,2,1,1,2,1,1,2,0,1,1,1,2,1,1,1,1,0
24999,2,2,1,0,2,1,1,2,1,1,2,0,1,1,1,2,1,1,1,1
25000,2,2,2,1,0,2,1,1,2,1,1,2,0,1,1,1,2,1,1,1
25001,1,2,2,2,1,0,2,1,1,2,1,1,2,0,1,1,1,2,1,1
25002,0,1,2,2,2,1,0,2,1,1,2,1,1,2,0,1,1,1,2,1
25003,1,0,1,2,2,2,1,0,2,1,1,2,1,1,2,0,1,1,1,2
25004,1,1,0,1,2,2,2,1,0,2,1,1,2,1,1,2,0,1,1,1
25005,1,1,1,0,1,2,2,2,1,0,2,1,1,2,1,1,2,0,1,1
25006,1,1,1,1,0,1,2,2,2,1,0,2,1,1,2,1,1,2,0,1
25007,2,1,1,1,1,0,1,2,2,2,1,0,2,1,1,2,1,1,2,0
25008,2,2,1,1,1,1,0,1,2,2,2,1,0,2,1,1,2,1,1,2
25009,2,2,2,1,1,1,1,0,1,2,2,2,1,0,2,1,1,2,1,1
25010,2,2,2,2,1,1,1,1,0,1,2,2,2,1,0,2,1,1,2,1
25011,1,2,2,2,2,1,1,1,1,0,1,2,2,2,1,0,2,1,1,2
25012,1,1,2,2,2,2,1,1,1,1,0,1,2,2,2,1,0,2,1,1
25013,1,1,1,2,2,2,2,1,1,1,1,0,1,2,2,2,1,0,2,1
25014,1,1,1,1,2,2,2,2,1,1,1,1,0,1,2,2,2,1,0,2
25015,1,1,1,1,1,2,2,2,2,1,1,1,1,0,1,2,2,2,1,0
25016,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,1,2,2,2,1
25017,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,1,2,2,2
25018,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,1,2,2
25019,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,1,2
25020,2,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,1
25021,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0
25022,2,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1
25023,2,2,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1
25024,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1
25025,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,1
25026,0,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2
25027,2,0,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2,2,2
25028,2,2,0,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2,2
25029,1,2,2,0,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2
25030,2,1,2,2,0,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1
25031,1,2,1,2,2,0,2,1,2,2,1,2,2,1,2,1,1,1,1,1
25032,1,1,2,1,2,2,0,2,1,2,2,1,2,2,1,2,1,1,1,1
25033,0,1,1,2,1,2,2,0,2,1,2,2,1,2,2,1,2,1,1,1
25034,2,0,1,1,2,1,2,2,0,2,1,2,2,1,2,2,1,2,1,1
25035,1,2,0,1,1,2,1,2,2,0,2,1,2,2,1,2,2,1,2,1
25036,1,1,2,0,1,1,2,1,2,2,0,2,1,2,2,1,2,2,1,2
25037,1,1,1,2,0,1,1,2,1,2,2,0,2,1,2,2,1,2,2,1
25038,1,1,1,1,2,0,1,1,2,1,2,2,0,2,1,2,2,1,2,2
25039,2,1,1,1,1,2,0,1,1,2,1,2,2,0,2,1,2,2,1,2
25040,1,2,1,1,1,1,2,0,1,1,2,1,2,2,0,2,1,2,2,1
25041,1,1,2,1,1,1,1,2,0,1,1,2,1,2,2,0,2,1,2,2
25042,1,1,1,2,1,1,1,1,2,0,1,1,2,1,2,2,0,2,1,2
25043,2,1,1,1,2,1,1,1,1,2,0,1,1,2,1,2,2,0,2,1
25044,1,2,1,1,1,2,1,1,1,1,2,0,1,1,2,1,2,2,0,2
25045,2,1,2,1,1,1,2,1,1,1,1,2,0,1,1,2,1,2,2,0
25046,0,2,1,2,1,1,1,2,1,1,1,1,2,0,1,1,2,1,2,2
25047,1,0,2,1,2,1,1,1,2,1,1,1,1,2,0,1,1,2,1,2
25048,2,1,0,2,1,2,1,1,1,2,1,1,1,1,2,0,1,1,2,1
25049,1,2,1,0,2,1,2,1,1,1,2,1,1,1,1,2,0,1,1,2
25050,2,1,2,1,0,2,1,2,1,1,1,2,1,1,1,1,2,0,1,1
25051,2,2,1,2,1,0,2,1,2,1,1,1,2,1,1,1,1,2,0,1
25052,1,2,2,1,2,1,0,2,1,2,1,1,1,2,1,1,1,1,2,0
25053,2,1,2,2,1,2,1,0,2,1,2,1,1,1,2,1,1,1,1,2
25054,2,2,1,2,2,1,2,1,0,2,1,2,1,1,1,2,1,1,1,1
25055,1,2,2,1,2,2,1,2,1,0,2,1,2,1,1,1,2,1,1,1
25056,2,1,2,2,1,2,2,1,2,1,0,2,1,2,1,1,1,2,1,1
25057,2,2,1,2,2,1,2,2,1,2,1,0,2,1,2,1,1,1,2,1
25058,1,2,2,1,2,2,1,2,2,1,2,1,0,2,1,2,1,1,1,2
25059,1,1,2,2,1,2,2,1,2,2,1,2,1,0,2,1,2,1,1,1
25060,1,1,1,2,2,1,2,2,1,2,2,1,2,1,0,2,1,2,1,1
25061,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,0,2,1,2,1
25062,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,0,2,1,2
25063,0,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,0,2,1
25064,2,0,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,0,2
25065,2,2,0,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,0
25066,1,2,2,0,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1
25067,2,1,2,2,0,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2
25068,2,2,1,2,2,0,1,1,1,1,1,2,2,1,2,2,1,2,2,1
25069,1,2,2,1,2,2,0,1,1,1,1,1,2,2,1,2,2,1,2,2
25070,0,1,2,2,1,2,2,0,1,1,1,1,1,2,2,1,2,2,1,2
25071,1,0,1,2,2,1,2,2,0,1,1,1,1,1,2,2,1,2,2,1
25072,2,1,0,1,2,2,1,2,2,0,1,1,1,1,1,2,2,1,2,2
25073,2,2,1,0,1,2,2,1,2,2,0,1,1,1,1,1,2,2,1,2
25074,2,2,2,1,0,1,2,2,1,2,2,0,1,1,1,1,1,2,2,1
25075,2,2,2,2,1,0,1,2,2,1,2,2,0,1,1,1,1,1,2,2
25076,2,2,2,2,2,1,0,1,2,2,1,2,2,0,1,1,1,1,1,2
25077,0,2,2,2,2,2,1,0,1,2,2,1,2,2,0,1,1,1,1,1
25078,2,0,2,2,2,2,2,1,0,1,2,2,1,2,2,0,1,1,1,1
25079,1,2,0,2,2,2,2,2,1,0,1,2,2,1,2,2,0,1,1,1
25080,2,1,2,0,2,2,2,2,2,1,0,1,2,2,1,2,2,0,1,1
25081,1,2,1,2,0,2,2,2,2,2,1,0,1,2,2,1,2,2,0,1
25082,1,1,2,1,2,0,2,2,2,2,2,1,0,1,2,2,1,2,2,0
25083,1,1,1,2,1,2,0,2,2,2,2,2,1,0,1,2,2,1,2,2
25084,1,1,1,1,2,1,2,0,2,2,2,2,2,1,0,1,2,2,1,2
25085,1,1,1,1,1,2,1,2,0,2,2,2,2,2,1,0,1,2,2,1
25086,2,1,1,1,1,1,2,1,2,0,2,2,2,2,2,1,0,1,2,2
25087,1,2,1,1,1,1,1,2,1,2,0,2,2,2,2,2,1,0,1,2
25088,2,1,2,1,1,1,1,1,2,1,2,0,2,2,2,2,2,1,0,1
25089,2,2,1,2,1,1,1,1,1,2,1,2,0,2,2,2,2,2,1,0
25090,1,2,2,1,2,1,1,1,1,1,2,1,2,0,2,2,2,2,2,1
25091,1,1,2,2,1,2,1,1,1,1,1,2,1,2,0,2,2,2,2,2
25092,2,1,1,2,2,1,2,1,1,1,1,1,2,1,2,0,2,2,2,2
25093,0,2,1,1,2,2,1,2,1,1,1,1,1,2,1,2,0,2,2,2
25094,2,0,2,1,1,2,2,1,2,1,1,1,1,1,2,1,2,0,2,2
25095,1,2,0,2,1,1,2,2,1,2,1,1,1,1,1,2,1,2,0,2
25096,1,1,2,0,2,1,1,2,2,1,2,1,1,1,1,1,2,1,2,0
25097,2,1,1,2,0,2,1,1,2,2,1,2,1,1,1,1,1,2,1,2
25098,2,2,1,1,2,0,2,1,1,2,2,1,2,1,1,1,1,1,2,1
25099,2,2,2,1,1,2,0,2,1,1,2,2,1,2,1,1,1,1,1,2
25100,2,2,2,2,1,1,2,0,2,1,1,2,2,1,2,1,1,1,1,1
25101,1,2,2,2,2,1,1,2,0,2,1,1,2,2,1,2,1,1,1,1
25102,2,1,2,2,2,2,1,1,2,0,2,1,1,2,2,1,2,1,1,1
25103,2,2,1,2,2,2,2,1,1,2,0,2,1,1,2,2,1,2,1,1
25104,1,2,2,1,2,2,2,2,1,1,2,0,2,1,1,2,2,1,2,1
25105,1,1,2,2,1,2,2,2,2,1,1,2,0,2,1,1,2,2,1,2
25106,0,1,1,2,2,1,2,2,2,2,1,1,2,0,2,1,1,2,2,1
25107,1,0,1,1,2,2,1,2,2,2,2,1,1,2,0,2,1,1,2,2
25108,1,1,0,1,1,2,2,1,2,2,2,2,1,1,2,0,2,1,1,2
25109,1,1,1,0,1,1,2,2,1,2,2,2,2,1,1,2,0,2,1,1
25110,1,1,1,1,0,1,1,2,2,1,2,2,2,2,1,1,2,0,2,1
25111,2,1,1,1,1,0,1,1,2,2,1,2,2,2,2,1,1,2,0,2
25112,1,2,1,1,1,1,0,1,1,2,2,1,2,2,2,2,1,1,2,0
25113,1,1,2,1,1,1,1,0,1,1,2,2,1,2,2,2,2,1,1,2
25114,1,1,1,2,1,1,1,1,0,1,1,2,2,1,2,2,2,2,1,1
25115,2,1,1,1,2,1,1,1,1,0,1,1,2,2,1,2,2,2,2,1
25116,2,2,1,1,1,2,1,1,1,1,0,1,1,2,2,1,2,2,2,2
25117,2,2,2,1,1,1,2,1,1,1,1,0,1,1,2,2,1,2,2,2
25118,2,2,2,2,1,1,1,2,1,1,1,1,0,1,1,2,2,1,2,2
25119,1,2,2,2,2,1,1,1,2,1,1,1,1,0,1,1,2,2,1,2
25120,1,1,2,2,2,2,1,1,1,2,1,1,1,1,0,1,1,2,2,1
25121,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,0,1,1,2,2
25122,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,0,1,1,2
25123,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,0,1,1
25124,1,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,0,1
25125,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,0
25126,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1
25127,2,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1
25128,2,2,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1
25129,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2,1
25130,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2
25131,1,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1
25132,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,1,1
25133,2,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,1
25134,1,2,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2
25135,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2
25136,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,2
25137,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2
25138,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,1,1
25139,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,1
25140,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2
25141,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1
25142,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2
25143,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1
25144,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2
25145,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2
25146,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2
25147,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2
25148,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2
25149,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1
25150,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1
25151,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2
25152,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2
25153,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1
25154,0,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1
25155,1,0,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1
25156,1,1,0,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1
25157,1,1,1,0,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1
25158,1,1,1,1,0,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1
25159,2,1,1,1,1,0,1,1,1,1,2,2,2,2,1,1,1,1,1,2
25160,1,2,1,1,1,1,0,1,1,1,1,2,2,2,2,1,1,1,1,1
25161,1,1,2,1,1,1,1,0,1,1,1,1,2,2,2,2,1,1,1,1
25162,2,1,1,2,1,1,1,1,0,1,1,1,1,2,2,2,2,1,1,1
25163,2,2,1,1,2,1,1,1,1,0,1,1,1,1,2,2,2,2,1,1
25164,2,2,2,1,1,2,1,1,1,1,0,1,1,1,1,2,2,2,2,1
25165,2,2,2,2,1,1,2,1,1,1,1,0,1,1,1,1,2,2,2,2
25166,2,2,2,2,2,1,1,2,1,1,1,1,0,1,1,1,1,2,2,2
25167,2,2,2,2,2,2,1,1,2,1,1,1,1,0,1,1,1,1,2,2
25168,2,2,2,2,2,2,2,1,1,2,1,1,1,1,0,1,1,1,1,2
25169,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,0,1,1,1,1
25170,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,0,1,1,1
25171,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,0,1,1
25172,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,0,1
25173,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,0
25174,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1
25175,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1
25176,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1
25177,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1
25178,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2
25179,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1
25180,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1
25181,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
25182,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
25183,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
25184,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
25185,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
25186,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
25187,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2
25188,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2
25189,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2
25190,2,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1
25191,1,2,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1
25192,1,1,2,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1
25193,2,1,1,2,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1
25194,2,2,1,1,2,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1
25195,1,2,2,1,1,2,1,1,1,1,1,0,1,2,1,1,1,1,1,1
25196,2,1,2,2,1,1,2,1,1,1,1,1,0,1,2,1,1,1,1,1
25197,1,2,1,2,2,1,1,2,1,1,1,1,1,0,1,2,1,1,1,1
25198,1,1,2,1,2,2,1,1,2,1,1,1,1,1,0,1,2,1,1,1
25199,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,0,1,2,1,1
25200,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,0,1,2,1
25201,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,0,1,2
25202,2,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,0,1
25203,1,2,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,0
25204,1,1,2,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1
25205,2,1,1,2,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1
25206,1,2,1,1,2,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1
25207,2,1,2,1,1,2,1,2,1,1,1,2,1,2,2,1,1,2,1,1
25208,1,2,1,2,1,1,2,1,2,1,1,1,2,1,2,2,1,1,2,1
25209,2,1,2,1,2,1,1,2,1,2,1,1,1,2,1,2,2,1,1,2
25210,2,2,1,2,1,2,1,1,2,1,2,1,1,1,2,1,2,2,1,1
25211,2,2,2,1,2,1,2,1,1,2,1,2,1,1,1,2,1,2,2,1
25212,1,2,2,2,1,2,1,2,1,1,2,1,2,1,1,1,2,1,2,2
25213,2,1,2,2,2,1,2,1,2,1,1,2,1,2,1,1,1,2,1,2
25214,1,2,1,2,2,2,1,2,1,2,1,1,2,1,2,1,1,1,2,1
25215,2,1,2,1,2,2,2,1,2,1,2,1,1,2,1,2,1,1,1,2
25216,2,2,1,2,1,2,2,2,1,2,1,2,1,1,2,1,2,1,1,1
25217,2,2,2,1,2,1,2,2,2,1,2,1,2,1,1,2,1,2,1,1
25218,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,1,2,1,2,1
25219,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,1,2,1,2
25220,2,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,1,2,1
25221,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,1,2
25222,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,1
25223,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1
25224,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2
25225,0,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,1
25226,2,0,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2
25227,2,2,0,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1
25228,0,2,2,0,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2
25229,1,0,2,2,0,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2
25230,2,1,0,2,2,0,1,2,2,2,2,1,1,2,2,2,1,2,1,2
25231,2,2,1,0,2,2,0,1,2,2,2,2,1,1,2,2,2,1,2,1
25232,2,2,2,1,0,2,2,0,1,2,2,2,2,1,1,2,2,2,1,2
25233,2,2,2,2,1,0,2,2,0,1,2,2,2,2,1,1,2,2,2,1
25234,1,2,2,2,2,1,0,2,2,0,1,2,2,2,2,1,1,2,2,2
25235,1,1,2,2,2,2,1,0,2,2,0,1,2,2,2,2,1,1,2,2
25236,1,1,1,2,2,2,2,1,0,2,2,0,1,2,2,2,2,1,1,2
25237,1,1,1,1,2,2,2,2,1,0,2,2,0,1,2,2,2,2,1,1
